"","Run","Path","Class"
"317","085d1072-73d9-4d5c-865f-782c4eb173a1.htseq.counts","ThyroidCancer/CountFiles/243e27fb-62fc-4d6a-aec0-d8ba646087ed","Solid Tissue Normal"
"318","5570e579-2b63-4083-9465-3213cbf8af4c.htseq.counts","ThyroidCancer/CountFiles/5e7e48f6-6c9c-499c-82d4-efb197dd7fab","Solid Tissue Normal"
"319","cdcc3039-166f-4f56-a4e3-7f4e5846c682.htseq.counts","ThyroidCancer/CountFiles/dfb7af87-09f2-4cb4-959b-979cd462007f","Solid Tissue Normal"
"320","4dd6ca96-c024-45cc-95cb-041472e213ef.htseq.counts","ThyroidCancer/CountFiles/7cdd842f-0c91-4b01-8d65-ce5c9aeb7a75","Primary Tumor"
"321","1b79ed31-af0f-4e58-ab18-c184beae1d4d.htseq.counts","ThyroidCancer/CountFiles/5df9e6a4-f858-4ea1-b5ee-842a8b8957a3","Primary Tumor"
"322","bdc99a82-afd8-4548-95db-c1e0e7cdbb83.htseq.counts","ThyroidCancer/CountFiles/325431c5-42b1-4195-acbc-26a395dbe4f8","Primary Tumor"
"323","4e461640-5d1c-4fd9-92ff-c5d79af0069d.htseq.counts","ThyroidCancer/CountFiles/1f9ea4b8-47fa-48cf-b0f3-c1068705e89f","Primary Tumor"
"324","6546c35d-64c9-43bb-b68d-9258161c3b1f.htseq.counts","ThyroidCancer/CountFiles/4e1870d1-4bc9-4453-a39b-bf441ca8759b","Solid Tissue Normal"
"325","8b4c207a-7753-4197-867e-342c3989d8b6.htseq.counts","ThyroidCancer/CountFiles/1b65aa6f-0bc2-48ba-8481-fb91bb51025a","Primary Tumor"
"326","07f51c90-7ca8-44b7-ae4b-ce1206cb63bb.htseq.counts","ThyroidCancer/CountFiles/36f1ce52-566d-4d7f-958a-aac89c85c7ca","Primary Tumor"
"327","26aae595-6301-473c-ab64-ff0331d7fe2a.htseq.counts","ThyroidCancer/CountFiles/35389402-dc76-4d2d-90ea-31787d7e845c","Primary Tumor"
"328","f2b7624d-a767-498f-91cb-e5d2455c2b87.htseq.counts","ThyroidCancer/CountFiles/b251a320-1852-4fcb-b989-c8ac746f669b","Primary Tumor"
"329","ca1c347b-a05e-477b-b780-0351af4efd29.htseq.counts","ThyroidCancer/CountFiles/09b9e3e0-5fbd-4fe6-a1b3-00303a3044de","Primary Tumor"
"330","9f5664c2-268d-4b27-af0e-a86b34d3c66b.htseq.counts","ThyroidCancer/CountFiles/36b5ae75-1f17-493c-8e37-0cde871cc31c","Primary Tumor"
"331","7a7c5c07-05c1-4e86-a063-1b073d6974e1.htseq.counts","ThyroidCancer/CountFiles/5cbf6f3d-0508-4ee4-875e-1005c3956540","Primary Tumor"
"332","af21642e-c420-43f7-8d74-60c9546f704a.htseq.counts","ThyroidCancer/CountFiles/bee32346-13e6-47a6-9118-91728ed6d678","Primary Tumor"
"333","702f5f23-47cb-49bd-ac6c-eb9eca14f028.htseq.counts","ThyroidCancer/CountFiles/8c6be96b-e61d-4be4-8952-9bf1cf0b71a1","Primary Tumor"
"334","4640600f-7406-484d-9c2e-535abba8c2ff.htseq.counts","ThyroidCancer/CountFiles/60cd6980-1f65-448f-8c2a-461a485ccaa3","Primary Tumor"
"335","efadff8b-a7db-4032-9f02-11c16b3452fd.htseq.counts","ThyroidCancer/CountFiles/5eaac6bd-0deb-4386-a34f-d25f5fa271fd","Primary Tumor"
"336","65262432-27d5-4f7d-aa41-8e17f278b6e4.htseq.counts","ThyroidCancer/CountFiles/2aeb6827-a410-4974-b3c9-b7818c44171a","Primary Tumor"
"337","ff75b10b-fa8a-457f-96c6-219dfca27709.htseq.counts","ThyroidCancer/CountFiles/85cf3c40-6784-44df-88fe-b986011fa5f9","Solid Tissue Normal"
"338","baead7cf-1948-422d-b0c1-2695465b0e1f.htseq.counts","ThyroidCancer/CountFiles/b84f8037-5e3d-4b47-b264-2b50429eef01","Primary Tumor"
"339","15c369c7-2a50-4c53-b5ef-deab8fbf2a61.htseq.counts","ThyroidCancer/CountFiles/faad29bf-27cb-4a6b-b1e0-30c0c091c63c","Primary Tumor"
"340","c8575292-70f2-41a0-8c9f-4be74d90827f.htseq.counts","ThyroidCancer/CountFiles/4c03e93a-aee0-4ddc-bfad-a242fa184a84","Primary Tumor"
"341","fab3ebf2-26ef-4710-a180-0bce4abc4c88.htseq.counts","ThyroidCancer/CountFiles/6e8fe7a5-9b93-4ff8-b81d-d17bd95548b8","Primary Tumor"
"342","d4c8dde5-2f1e-4322-a094-029f3ce3ec0c.htseq.counts","ThyroidCancer/CountFiles/31a0c621-2e3e-4509-9d41-8c04d57cb049","Primary Tumor"
"343","53939d90-1741-4540-9e53-f9aa7b4aead5.htseq.counts","ThyroidCancer/CountFiles/95f19045-dea2-41d0-898b-79df5f535555","Primary Tumor"
"344","29890f2d-efa1-4cf5-8c2b-32951eef6dc6.htseq.counts","ThyroidCancer/CountFiles/818e5d9d-c5b0-46d7-8434-69359fcc9b4c","Primary Tumor"
"345","04471fec-69ac-401c-8d63-b954be94983a.htseq.counts","ThyroidCancer/CountFiles/94df1d45-7a6d-4e56-b1b5-54ce3c3ec86d","Primary Tumor"
"346","175a4a4e-40f2-4ff2-9de2-d90ec35ddfbd.htseq.counts","ThyroidCancer/CountFiles/6758f165-627a-46c3-a3fb-bb6ca2da11eb","Primary Tumor"
"347","65b00061-c7ad-4483-9b28-970daec9a0ba.htseq.counts","ThyroidCancer/CountFiles/af3e4e91-1a60-4eec-b0c2-f2450f13bee6","Primary Tumor"
"348","68e51c74-96e3-4d7b-9bcd-83243df1388b.htseq.counts","ThyroidCancer/CountFiles/65ec57e0-d850-4df5-a98a-ed467dd64af7","Primary Tumor"
"349","1c699475-5495-43b2-896e-49e95b16415e.htseq.counts","ThyroidCancer/CountFiles/d3677d26-676d-4e2c-bc3f-26d7d5fcbda0","Primary Tumor"
"350","06f295f2-7a36-48de-a6f6-9bb0d1427835.htseq.counts","ThyroidCancer/CountFiles/d1e4817d-027f-458c-9f77-c0991c525544","Primary Tumor"
"351","43e3c5d5-eb5b-4eab-bd22-e851e42114e0.htseq.counts","ThyroidCancer/CountFiles/b6d22853-bb92-4746-bed8-54eb2bc71739","Primary Tumor"
"352","83cd6675-eb2f-4f25-ab37-97f78cd9d3e0.htseq.counts","ThyroidCancer/CountFiles/144af9a4-99d3-4488-9a65-8a8c7ef29bd1","Primary Tumor"
"353","a438d58a-d8dd-4ed1-8b5d-2b62023d89f6.htseq.counts","ThyroidCancer/CountFiles/d281e2da-c9e9-48ca-96fa-e55516c32497","Primary Tumor"
"354","73451252-7198-4187-93b0-16a76843c8c0.htseq.counts","ThyroidCancer/CountFiles/39a8232a-ab6b-473d-b560-a5a058570e12","Primary Tumor"
"355","3d1456f6-669d-43c4-993f-aebca190636d.htseq.counts","ThyroidCancer/CountFiles/1787366f-aa17-4f9d-9249-d30816e06387","Primary Tumor"
"356","64236c23-1d9f-4853-b846-1d13cc539803.htseq.counts","ThyroidCancer/CountFiles/6794addf-6a5c-46bd-8f90-c5bc20fa0ee5","Primary Tumor"
"357","3e5cbfaf-5b47-4106-91be-a714a6a5b50c.htseq.counts","ThyroidCancer/CountFiles/4ea0dfe1-822b-4cdf-ac59-4dc20abd20c5","Primary Tumor"
"358","b5ce28e1-be10-4227-8a01-cf43aa496f42.htseq.counts","ThyroidCancer/CountFiles/da1fb942-ee6f-407b-a1da-8e3090781c8e","Primary Tumor"
"359","1571cc15-0bc8-4011-9e87-df5fecd497a3.htseq.counts","ThyroidCancer/CountFiles/e01da535-1aab-47b9-9315-8c635983e3da","Primary Tumor"
"360","3a7b3f21-a81c-41d0-9dd4-316f408cd9c7.htseq.counts","ThyroidCancer/CountFiles/d71f6c01-d43e-4ddb-a2e2-deaaf2f7a5d6","Primary Tumor"
"361","c86209ed-c881-4677-b688-87651503fec0.htseq.counts","ThyroidCancer/CountFiles/ddf521da-4de9-4090-9da1-f1f29ac7a4ae","Primary Tumor"
"362","96f709bd-23b2-46cd-b0a0-cc2ab74ff73e.htseq.counts","ThyroidCancer/CountFiles/5362acae-da21-4b6f-a223-def103990655","Solid Tissue Normal"
"363","be49ef0f-5fb8-49e4-be2e-d44fed34f21a.htseq.counts","ThyroidCancer/CountFiles/58955bb3-76e6-4f3a-a4a1-4f4829cd24be","Primary Tumor"
"364","c65ebe98-1a53-4c70-be51-03e8d3ceccef.htseq.counts","ThyroidCancer/CountFiles/98093acc-1e92-4fe3-8814-556d132c3213","Primary Tumor"
"365","0f88b9b3-1f94-4d31-b0fc-4e79b801c406.htseq.counts","ThyroidCancer/CountFiles/302e528e-2774-48eb-86c8-a8c417636886","Primary Tumor"
"366","1da524eb-0caa-4649-97d9-70f4f118dfd3.htseq.counts","ThyroidCancer/CountFiles/3a5c094c-5de6-4a66-8ebe-3b883f638af2","Primary Tumor"
"367","69630696-e0c9-4bc1-8205-54d240e81ee6.htseq.counts","ThyroidCancer/CountFiles/ad565c7a-0596-4a8a-a25d-41ebcf301cb4","Primary Tumor"
"368","466aa215-6dd6-4843-8aff-cbbc855f8743.htseq.counts","ThyroidCancer/CountFiles/4d2c258c-2fce-4fe6-8a3e-8180b9c00977","Primary Tumor"
"369","685e1829-f1ac-4cf4-9e29-0e63ef90e3b9.htseq.counts","ThyroidCancer/CountFiles/9eb3a0b7-53ec-4441-a4ae-d76e06451aea","Primary Tumor"
"370","47807887-8bda-45be-a466-4970f198ce4d.htseq.counts","ThyroidCancer/CountFiles/b2a859ea-e206-4e34-84b7-e51748471838","Solid Tissue Normal"
"371","78b598c7-f670-4cbc-8c75-ac29bde3bcf4.htseq.counts","ThyroidCancer/CountFiles/83ee0a57-61ef-4b5b-8f46-a985a6fa20fd","Solid Tissue Normal"
"372","a8ab471e-3783-4831-b8f4-d2b0ac997eb0.htseq.counts","ThyroidCancer/CountFiles/f3fefc33-7132-43e3-b8df-9017fcd6ca31","Primary Tumor"
"373","8ca74c19-6199-43a2-b2b4-52249d9f0b0f.htseq.counts","ThyroidCancer/CountFiles/0ad552a9-ee78-497e-816b-46c9e0af49f2","Primary Tumor"
"374","c82e336a-b5c6-45be-9efb-5ab5057f13df.htseq.counts","ThyroidCancer/CountFiles/4ebf634a-1a68-4ce8-a159-f02c0cc42acc","Primary Tumor"
"375","700f259b-e6bd-440b-a329-5f80d12a6050.htseq.counts","ThyroidCancer/CountFiles/0810d461-bde6-4bed-8584-e265cb9d86de","Primary Tumor"
"376","b2885b2e-473b-407a-aae1-9c6431837c48.htseq.counts","ThyroidCancer/CountFiles/6faef4d2-b22d-489e-a9d8-1b474eab5a03","Primary Tumor"
"377","818cabd7-e726-4153-8922-688aed1c9f4c.htseq.counts","ThyroidCancer/CountFiles/9ae89509-f6dc-4715-8682-5458df6f2ef8","Primary Tumor"
"378","6e29236f-8b2f-40e7-a79f-e4466402e556.htseq.counts","ThyroidCancer/CountFiles/388aee85-b03a-4943-9894-1f212de5ccaa","Primary Tumor"
"379","7d4d3a36-6f6a-4e91-8849-cc871fb6cf4e.htseq.counts","ThyroidCancer/CountFiles/e1a83ac8-9dc9-4f97-8c2a-89995560a966","Primary Tumor"
"380","c670b26e-b107-4279-bdd1-7ed502023f45.htseq.counts","ThyroidCancer/CountFiles/78ae9e2f-5a46-4375-8330-505a84be8f9f","Primary Tumor"
"381","253954ed-6f83-44ab-b6bc-694fec051c1d.htseq.counts","ThyroidCancer/CountFiles/691377b5-999d-40b6-8019-373f88b1e485","Primary Tumor"
"382","e5b0007c-922a-4e19-b3aa-9beeab459feb.htseq.counts","ThyroidCancer/CountFiles/490ab765-a6cc-4e64-b27d-cb680b7c7bee","Primary Tumor"
"383","d208be3b-248e-44f2-bf7f-cacc92cbac0c.htseq.counts","ThyroidCancer/CountFiles/adf5150d-4c78-40dd-958e-9fdc1d2c7f6d","Primary Tumor"
"384","7cd30f34-de43-428b-972e-e24f89a8cc60.htseq.counts","ThyroidCancer/CountFiles/a492f83c-7f37-4b94-838b-450e43db1867","Primary Tumor"
"385","397a5439-ee3e-455f-a29e-249bbfbc8d9a.htseq.counts","ThyroidCancer/CountFiles/15434197-bbb5-4998-93f5-9d51d90f7ed1","Solid Tissue Normal"
"386","ebdc1ebe-6645-4e25-81c9-6dbcef59f5df.htseq.counts","ThyroidCancer/CountFiles/a4c3386e-5018-4b98-9dd2-a6c07ffede3e","Primary Tumor"
"387","728a0414-1d94-44f2-91de-24d0adeda7a0.htseq.counts","ThyroidCancer/CountFiles/3064de7c-35ed-45bd-933a-2aad0839be5f","Primary Tumor"
"388","3b8edf20-dabb-4e9a-ab6f-441c80d6debe.htseq.counts","ThyroidCancer/CountFiles/4e7ad4e2-556b-43c5-834b-6a443c67c4c8","Primary Tumor"
"389","243ed771-e141-4e29-9c42-32838d04f09a.htseq.counts","ThyroidCancer/CountFiles/201fead4-54bd-4cc3-958c-9999c50b9597","Primary Tumor"
"390","55d3553b-16c7-4de2-8cdd-48eed5660a03.htseq.counts","ThyroidCancer/CountFiles/9aa4eb46-8478-494e-9fee-093c0b1290b9","Primary Tumor"
"391","40a65419-1669-44e9-be09-7706db0a9c99.htseq.counts","ThyroidCancer/CountFiles/d0944994-c166-4beb-9042-3dd4871e2b13","Primary Tumor"
"392","5c719f53-3266-4057-b421-e31124030798.htseq.counts","ThyroidCancer/CountFiles/36d2c8cd-a5e3-4c9c-ae14-64213b23d790","Solid Tissue Normal"
"393","9eb9e10b-30ff-44db-a0e9-06fb53e33641.htseq.counts","ThyroidCancer/CountFiles/25991800-7852-4aff-b1cb-8ff8b84c5199","Primary Tumor"
"394","f770d34c-308f-4950-a6ef-103a14faef26.htseq.counts","ThyroidCancer/CountFiles/7724f5a7-0e0a-4d61-9325-d38fbd61625f","Primary Tumor"
"395","915a4567-eef9-4cd4-be85-c6516b5e1cdc.htseq.counts","ThyroidCancer/CountFiles/46c97a96-539e-4433-886a-6071d6466d00","Primary Tumor"
"396","75eae310-d206-4219-bd13-8335cfc98769.htseq.counts","ThyroidCancer/CountFiles/1b9e0d72-7537-4b8e-bfd0-06a8c887c241","Primary Tumor"
"397","ee641a9e-6c05-4996-a130-c9b12e916400.htseq.counts","ThyroidCancer/CountFiles/96b8d715-9bb3-4092-855a-b9fe1f3beb39","Primary Tumor"
"398","e493b9b8-716d-49cd-bc70-26ff6d5daf96.htseq.counts","ThyroidCancer/CountFiles/ca0c7e6c-b60c-46af-99b9-68509b1114a7","Primary Tumor"
"399","612275f0-576b-4dc8-9eb7-f2e285236175.htseq.counts","ThyroidCancer/CountFiles/4d41c9c1-c9ce-49c6-b163-c6aa56074526","Primary Tumor"
"400","d0193da0-b586-4719-85da-7a5213418026.htseq.counts","ThyroidCancer/CountFiles/4fcb4dd0-0ff3-404d-8265-52a4e10985fe","Primary Tumor"
"401","1c9e57da-f1a4-4644-a819-5035d2383229.htseq.counts","ThyroidCancer/CountFiles/dc1d33f4-b484-49e8-b8f4-72f6730ed620","Primary Tumor"
"402","8d6ba6f2-1d96-42de-87df-05e7141e3197.htseq.counts","ThyroidCancer/CountFiles/12750127-53ea-445d-9332-01846a524625","Primary Tumor"
"403","2703db89-10c9-4e4e-b5de-1dd8d98868a6.htseq.counts","ThyroidCancer/CountFiles/8333292c-37d9-4d6e-bc71-8c8ca9207768","Primary Tumor"
"404","e0c2ef9c-62af-48d5-b55f-8f429db47c47.htseq.counts","ThyroidCancer/CountFiles/c1690460-81f4-4baf-aed3-a3ebd4ac29ce","Primary Tumor"
"405","de3da0e4-1ba4-4b1f-9165-c671db97749b.htseq.counts","ThyroidCancer/CountFiles/ab440974-db17-4c71-975e-a09708cc2377","Primary Tumor"
"406","a9bb5882-2a06-48c9-ae47-301701b9b813.htseq.counts","ThyroidCancer/CountFiles/6fca0565-8a37-481f-8a95-168d73eb5b77","Primary Tumor"
"407","ba3c9022-cdbc-4879-ae70-882ab0fc63be.htseq.counts","ThyroidCancer/CountFiles/81980115-f489-43c2-8bcf-c165616bf49a","Primary Tumor"
"408","c671ff06-4e17-4137-93d6-a6fe850a26be.htseq.counts","ThyroidCancer/CountFiles/b14a30a9-b06b-4542-82b7-207ebfbdd3e6","Primary Tumor"
"409","94cda1d7-c20f-4f95-a09f-74cc7f229aac.htseq.counts","ThyroidCancer/CountFiles/e432a57f-d27d-42d6-960a-55b8121420f8","Primary Tumor"
"410","35db9996-d6b9-470f-99be-1dc18bd98673.htseq.counts","ThyroidCancer/CountFiles/b6c6702b-1719-4981-8710-e39c05b90910","Primary Tumor"
"411","f79772b6-251a-447c-a1dc-e77521d98c15.htseq.counts","ThyroidCancer/CountFiles/c0f73c34-dd2d-4261-8cb0-56e5cd5f0671","Primary Tumor"
"412","a9cda68e-2f29-424c-a9d4-1e31fd1a7d8f.htseq.counts","ThyroidCancer/CountFiles/3cd14809-6f17-4f5a-8d5c-c51606bbc28e","Primary Tumor"
"413","def39b2b-d0f6-4f6d-a3d2-610d8b121d96.htseq.counts","ThyroidCancer/CountFiles/b0ca9ce1-2ba4-4e91-9dac-fd33a65f1642","Solid Tissue Normal"
"414","283bd8d7-535f-4a69-8116-76fdb4b24992.htseq.counts","ThyroidCancer/CountFiles/fee19cb6-ad50-4041-82c4-5c91e25eb060","Primary Tumor"
"415","cde6f32e-abc0-40a5-9e70-632efc716c67.htseq.counts","ThyroidCancer/CountFiles/1fc10e41-c53b-4b77-8792-fe9abe886584","Solid Tissue Normal"
"416","f10947f2-8a2d-47b5-9883-64df68841ac6.htseq.counts","ThyroidCancer/CountFiles/62100cb8-aa4a-402c-956e-437943be2223","Primary Tumor"
"417","a77ce22e-2de2-40d0-a02d-2da4135a891a.htseq.counts","ThyroidCancer/CountFiles/088afb64-e90b-4037-8a9f-57cd8a730825","Solid Tissue Normal"
"418","81fd7480-7f0a-4d6a-9581-420ad993ec6c.htseq.counts","ThyroidCancer/CountFiles/d139845d-3a3e-499e-9b60-74a0e6c4fe9f","Primary Tumor"
"419","8e005663-7eb4-4628-9df8-36d4653a3207.htseq.counts","ThyroidCancer/CountFiles/b9a17916-fa57-4cca-a19a-23b37215b222","Primary Tumor"
"420","e89c96d6-a2ab-4bac-bbba-8c52d49a3edf.htseq.counts","ThyroidCancer/CountFiles/15ed07be-eea7-471c-98f1-43cd7143b1e5","Primary Tumor"
"421","e6ab235f-c889-4f82-9086-1fb34e08fc63.htseq.counts","ThyroidCancer/CountFiles/12ff5cce-8876-48ed-938a-e686a9316e9f","Primary Tumor"
"422","72be1685-3a9d-4b60-ac6e-59ef11cfd652.htseq.counts","ThyroidCancer/CountFiles/623178e5-18b5-4b8b-9465-13dde01fffb6","Primary Tumor"
"423","3cb0eafa-ff8c-4343-be3f-50ec7d429fc5.htseq.counts","ThyroidCancer/CountFiles/dbb5e679-957a-49be-846f-9ddb77ecb916","Primary Tumor"
"424","bccf707d-11bf-4d02-a84f-0105177dbf05.htseq.counts","ThyroidCancer/CountFiles/e7d4dcf3-f83e-4b8b-8476-0e6ba6323eea","Primary Tumor"
"425","509d9262-3d82-48af-a3bd-4028c9d580c1.htseq.counts","ThyroidCancer/CountFiles/7e10ee4f-2a45-4244-a1f7-d27dc3dce5f0","Primary Tumor"
"426","59d90fcf-e519-4e32-87cd-eb920cf3b588.htseq.counts","ThyroidCancer/CountFiles/e4b27a0e-c3dd-46b2-93d5-67876dd62c59","Primary Tumor"
"427","d5111826-39cb-46aa-bc9a-e00d6e8ede38.htseq.counts","ThyroidCancer/CountFiles/04582727-ece3-4eec-90ba-638df8b66f19","Primary Tumor"
"428","83b335a2-605e-4fd2-9ca8-3b908b23abdb.htseq.counts","ThyroidCancer/CountFiles/f008f250-fa4d-4cdf-ad8c-4799788ec396","Primary Tumor"
"429","85aa8cbf-f8c4-4b10-b758-6644c4f705a4.htseq.counts","ThyroidCancer/CountFiles/a8646066-b63e-49fa-9b35-79594fd36c24","Solid Tissue Normal"
"430","a6eef708-b398-40ec-9b8c-8f4bfeea52a2.htseq.counts","ThyroidCancer/CountFiles/6dfab3f0-c6b6-470a-91a8-30e0f0c3ab54","Primary Tumor"
"431","34b13a68-e96d-47f7-a766-ff9fdfcc2d81.htseq.counts","ThyroidCancer/CountFiles/0f7d407f-578d-443a-95d1-98cb9ca0c48a","Solid Tissue Normal"
"432","c81f9043-a47c-4b54-87e9-f24838585599.htseq.counts","ThyroidCancer/CountFiles/a1571e33-022c-4c63-85ec-8f8da7754cb5","Primary Tumor"
"433","4aae7c19-b752-4140-a861-80acd419cfcb.htseq.counts","ThyroidCancer/CountFiles/b2897b80-ade0-4f93-95d3-7ca83d272639","Primary Tumor"
"434","4c49ed99-6cdb-436d-a4e5-5642cffa963d.htseq.counts","ThyroidCancer/CountFiles/4d5173f2-f86c-4b97-b29a-33d759c6068c","Primary Tumor"
"435","b1272d0a-2b51-49da-8f60-10891ea2cafc.htseq.counts","ThyroidCancer/CountFiles/a8bc9e8d-a71e-4544-8c49-b66b866422f9","Primary Tumor"
"436","b824435e-2f52-4403-b9e3-ea04bc6067a2.htseq.counts","ThyroidCancer/CountFiles/1073b54f-a88d-472c-805f-383d53177483","Primary Tumor"
"437","fe0f4040-f2da-4ab8-8869-bb9f39698834.htseq.counts","ThyroidCancer/CountFiles/c45d07b7-c309-4eff-8105-344dda830b6c","Primary Tumor"
"438","b36cd8b4-bbdc-4b7c-9227-4785e1df93f7.htseq.counts","ThyroidCancer/CountFiles/804b4ec0-33b3-48fe-969e-30c21c150a16","Primary Tumor"
"439","b9e52e4e-4f2b-446d-8065-b399f9fec644.htseq.counts","ThyroidCancer/CountFiles/10d3c86e-142d-401e-801e-fb6793523cbb","Solid Tissue Normal"
"440","9f5e8b17-cc94-492f-9f75-b5dccc0c9981.htseq.counts","ThyroidCancer/CountFiles/510e5507-5b57-48ee-884c-8abd69e0baa9","Primary Tumor"
"441","3a090344-71c3-4d07-8fdb-1010f8c038a3.htseq.counts","ThyroidCancer/CountFiles/828a66f5-d482-4db8-8cdf-9256b9d4b094","Primary Tumor"
"442","09b3ad4d-5d6f-462e-b313-964b5fb76a04.htseq.counts","ThyroidCancer/CountFiles/4146b77c-e767-41eb-aa37-2c8d9d355488","Primary Tumor"
"443","7365a5d1-be08-411c-b24a-59769ff029a5.htseq.counts","ThyroidCancer/CountFiles/2f18cefa-839d-48f3-9b56-87b7cafda55b","Primary Tumor"
"444","0751ff85-93a8-4d4b-a7bd-e1dc9abc07ea.htseq.counts","ThyroidCancer/CountFiles/30b4c1ea-6293-4a37-b231-75f48aa5316a","Solid Tissue Normal"
"445","00507d23-fbf3-4363-beff-aea03f9c5d2b.htseq.counts","ThyroidCancer/CountFiles/f88f5a68-e8b0-4cd5-8f87-0da383765543","Primary Tumor"
"446","e32c7fe0-81ce-4cc8-880b-79d5cafa3dc1.htseq.counts","ThyroidCancer/CountFiles/86548807-7a15-4e6d-b6ea-90eebf5523c0","Solid Tissue Normal"
"447","4869e2a4-f182-41f1-8aed-52b5dd3b5c00.htseq.counts","ThyroidCancer/CountFiles/2c834b04-15c5-4372-a11b-dbebf068458d","Primary Tumor"
"448","35ab4cea-1680-483e-90fb-94c129a2c7a5.htseq.counts","ThyroidCancer/CountFiles/d3348ced-e2cd-4cb5-8746-938fa94c4db4","Primary Tumor"
"449","edc6a831-5efa-494c-a545-5e297f4bd295.htseq.counts","ThyroidCancer/CountFiles/756beb95-902f-40fb-b938-281dbd1c5a60","Primary Tumor"
"450","c9c77734-2a03-4f12-8545-0dea14e990e0.htseq.counts","ThyroidCancer/CountFiles/bc0bf036-bdac-45cf-84c2-8e5fb4de92ea","Solid Tissue Normal"
"451","dc2f6c9f-0b25-47da-8bbc-4f1353c75799.htseq.counts","ThyroidCancer/CountFiles/36d50386-947a-4b4a-a262-00cd356b2c7e","Primary Tumor"
"452","7400ffec-f429-4d6b-bb44-553fa3ae477d.htseq.counts","ThyroidCancer/CountFiles/e2c77970-bb49-4769-a386-f01ab98f33cb","Primary Tumor"
"453","3af88c77-4d8d-4ed3-932b-4a0fde64c063.htseq.counts","ThyroidCancer/CountFiles/3d4657ce-3d79-4edf-b20d-7ea8f6b2d18e","Primary Tumor"
"454","a696cdde-6403-472d-9ffb-949a1bcd78fc.htseq.counts","ThyroidCancer/CountFiles/6d21aa73-ce77-4758-b41a-0f4c92e44811","Primary Tumor"
"455","26a85898-425a-40f2-a4c7-4a969e3ec909.htseq.counts","ThyroidCancer/CountFiles/bae39611-bba5-4a55-911b-2bdf88dcf384","Primary Tumor"
"456","7bee2aa3-6284-4f17-91e0-a5ceb25cf3c4.htseq.counts","ThyroidCancer/CountFiles/12221e58-8700-44fc-8549-f7afdf28c45d","Primary Tumor"
"457","0508b190-f00b-475b-ae8d-a26bae9fad64.htseq.counts","ThyroidCancer/CountFiles/35db776d-2982-4069-a8ad-6dc7852b9f0c","Solid Tissue Normal"
"458","9a406d83-f502-4d00-9ad8-e519e336b599.htseq.counts","ThyroidCancer/CountFiles/f7aefdf4-9630-492f-861c-1ce6a6669064","Primary Tumor"
"459","53011995-9534-4c83-81fb-fb0187a24040.htseq.counts","ThyroidCancer/CountFiles/97b488ad-67d3-48a5-8632-e44a24082ef7","Primary Tumor"
"460","837af0ea-4dfd-4ba0-bbfc-ffa25b9e259e.htseq.counts","ThyroidCancer/CountFiles/d716f7f7-d70a-4f80-b0c5-d3bb04b0d2ff","Primary Tumor"
"461","40c67af5-7996-443e-81a2-2d7cb3c0ad2e.htseq.counts","ThyroidCancer/CountFiles/c16c5537-1312-4f22-b114-cf8798de4829","Primary Tumor"
"462","7b33490c-6699-4393-8085-803afadbc344.htseq.counts","ThyroidCancer/CountFiles/6678947b-d914-4c3b-be5d-404e6f42b4a0","Solid Tissue Normal"
"463","2d61b6b3-ba40-48e8-a881-d0d73fd94c1a.htseq.counts","ThyroidCancer/CountFiles/0da6062b-9631-4dfd-a4ed-20cee09aacad","Primary Tumor"
"464","d0b25a83-b0a8-4466-b928-18b68e33dd17.htseq.counts","ThyroidCancer/CountFiles/60d8875f-39f6-49dc-ab01-1958b4314f24","Solid Tissue Normal"
"465","782e439b-0112-4cf3-ba4a-be5e5fe77778.htseq.counts","ThyroidCancer/CountFiles/303aee24-63c1-4ec5-a2b6-3660db05a928","Primary Tumor"
"466","108c8f50-ed04-436c-b49e-dcdb1da0b827.htseq.counts","ThyroidCancer/CountFiles/083c6adc-d01a-4b14-81b4-388561b723ad","Primary Tumor"
"467","9b4da907-db4f-4540-a9bc-97fcd7f36721.htseq.counts","ThyroidCancer/CountFiles/a276e11b-5187-42c6-9c93-a084743714a0","Primary Tumor"
"468","cbe2a33b-fbcb-4532-bf7e-e3be0e51f0a5.htseq.counts","ThyroidCancer/CountFiles/0a3ea7aa-d792-4cc5-b576-5feb9292d600","Primary Tumor"
"469","d410a3b8-4f8f-4d47-9b37-7a59c34b8c90.htseq.counts","ThyroidCancer/CountFiles/a3704817-6268-4c2a-9048-1031f4d12632","Primary Tumor"
"470","c739af4b-e4b6-46c4-8131-a9fe926468c6.htseq.counts","ThyroidCancer/CountFiles/5d4a4393-1979-44de-9b5f-b00c7ea1a763","Solid Tissue Normal"
"471","87eea66b-23f3-46ca-a0d6-7724b3d0da3d.htseq.counts","ThyroidCancer/CountFiles/0111ac83-559d-4e7f-b416-b8d83682a2c1","Primary Tumor"
"472","e57f046b-b3b6-4774-9659-3c88cd589c19.htseq.counts","ThyroidCancer/CountFiles/c306d8b0-034c-4b4d-948b-936cc2510784","Primary Tumor"
"473","db6a7442-904d-4c3d-b056-e787852785d2.htseq.counts","ThyroidCancer/CountFiles/2a6852ed-cd55-4990-a7cf-655a0a2f4716","Primary Tumor"
"474","df7aea5f-dfad-440a-a1f4-f79e4bd5e803.htseq.counts","ThyroidCancer/CountFiles/51d88d0f-204b-4887-9359-927c29420056","Primary Tumor"
