File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
935ae2d6-8d26-403d-bb51-9ca88f98a7ce	61f2d13b-a11b-48e2-ab4b-84ca27d54eb2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L4-A4E6	TCGA-L4-A4E6-01A	Primary Tumor
31a48913-eba1-42d1-8d62-0891e1766a68	2525f105-0ebf-461c-a69c-03bf8ef1e42f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4432	TCGA-05-4432-01A	Primary Tumor
945660a9-42be-4a69-85e0-9ad225dede54	1866d49b-28fb-430d-a699-2e5033d0d74f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5045	TCGA-50-5045-01A	Primary Tumor
978810d9-ed8b-4032-9c6c-47264bffb0f1	3532ec0a-2563-420a-b71c-3dcc632ef477.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A479	TCGA-44-A479-01A	Primary Tumor
6128062b-57a9-42dc-9a4a-c95b48103736	3fbc019c-2a61-48f6-9c6d-00823297ae53.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6829	TCGA-91-6829-11A	Solid Tissue Normal
2663cb5a-24a1-48a8-9ec4-6f48e65602dc	a72fb099-b61f-4691-a87e-7993172c9ddd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A4SU	TCGA-44-A4SU-01A	Primary Tumor
dd13dbc6-a2c2-48c6-9f65-4ecc0bc09c50	eca61d8e-d9c6-439a-af61-1ae0abe6d1ec.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TH	TCGA-MP-A4TH-01A	Primary Tumor
41f12b8a-5304-4cb2-8154-bbb163c8bffa	76b6b60a-1e99-455c-a531-726d43773d70.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8208	TCGA-55-8208-01A	Primary Tumor
2f0a9ef5-b2f4-4d26-b393-fb41e6787a03	e95d6e6b-6aaf-4003-9dc6-4b464a9d1725.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6980	TCGA-55-6980-11A	Solid Tissue Normal
3c28b497-ffe6-4896-af98-2e6fab76312b	780ab54f-9100-447b-ba9e-75480e7be3d9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4382	TCGA-05-4382-01A	Primary Tumor
97874eb5-7f14-4b90-9a03-3f455172eb56	ed82f112-4b2e-416b-89f3-9c408f0f022a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-1592	TCGA-55-1592-01A	Primary Tumor
d0b559f7-3e09-4280-8137-3adaddb56444	ebe06b50-91d3-4a79-bc8f-6564742c1652.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARR	TCGA-49-AARR-01A	Primary Tumor
d433d23f-b5ef-484a-a45b-198b747963c4	708a03d3-8774-4c63-a04e-c4d3d85fd4ec.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4630	TCGA-38-4630-01A	Primary Tumor
e5f8bd35-4299-4d56-89d2-b9dc8ff21dda	18860abf-6fac-490b-8bf2-b906ac1422a4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AAQV	TCGA-49-AAQV-01A	Primary Tumor
54a6eaea-df92-45fd-aafd-493893e32972	5f02561f-c7c7-4cea-997e-cfdf2ae02128.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7161	TCGA-78-7161-01A	Primary Tumor
831ca509-b561-4bf0-a536-2749afe66422	ef9244df-399a-4646-b777-a25766835c8d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6836	TCGA-91-6836-11A	Solid Tissue Normal
76204583-ae8a-4db7-8ee5-28cbecf39a5d	a059cf08-5046-4a79-a82f-c07da2955035.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-A4BD	TCGA-91-A4BD-01A	Primary Tumor
b76722e2-2c26-4d8e-b31d-70d5f2b2f82e	83da3553-d0ec-419a-8527-a5bb7101929f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8096	TCGA-55-8096-01A	Primary Tumor
d9b960cf-468d-4885-a7a0-e390717a68d9	e77ea9a5-0b4f-466a-86b3-378d756dea57.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5933	TCGA-50-5933-01A	Primary Tumor
75b2c8cb-edf2-4193-ad19-c818b2793c0b	fdeae242-eff2-405a-bf00-1af2a6987479.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4676	TCGA-73-4676-11A	Solid Tissue Normal
4cbdd519-d6bc-442f-9e0a-b27ad61339a0	165a0e8c-b70f-4fbd-8664-49f3764383ff.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-8552	TCGA-97-8552-01A	Primary Tumor
7c7b8c42-47c2-4106-880a-dfd0cb53b3c2	c03b9756-2611-404f-ba89-79e7143381bb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6597	TCGA-50-6597-01A	Primary Tumor
969012ed-1fc6-499b-b4d3-4e286aabbf13	e38ee2d6-eaad-4d39-a7f3-951b1532c9e5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-99-8028	TCGA-99-8028-01A	Primary Tumor
e62f53bc-7f04-4178-8839-e0faec143539	acec1346-4e7b-4e74-bc33-980e56dfafee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4425	TCGA-05-4425-01A	Primary Tumor
f965cf72-ef45-4926-9194-d119ae4e7054	156c4f8b-4467-46d0-bc55-085a29377f3e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-5645	TCGA-44-5645-01B	Primary Tumor
db555419-c5b1-4ce7-8976-3230a2a7a3f4	97cabc84-779b-4a98-9518-93ba4523db4a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2668	TCGA-44-2668-01A	Primary Tumor
bae38f13-9de8-4d51-80bb-856dded66d10	485f059b-e143-40b6-b4d2-96bb7497558f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-6205	TCGA-75-6205-01A	Primary Tumor
26748992-7910-4a84-bfbd-9dbd7c28145a	f204f6b8-03fb-4464-922d-de9fffeff9d5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6745	TCGA-49-6745-11A	Solid Tissue Normal
82dec359-0b25-456f-bf4f-f01747ff53a0	55adf423-02a4-425b-b57d-2d804a96320d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-1677	TCGA-64-1677-01A	Primary Tumor
5fe78954-8e41-4748-bcbc-937fc3bacb44	6011bac0-a278-42b4-bfd9-97f1b618926e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARQ	TCGA-49-AARQ-01A	Primary Tumor
bce15e8a-6f1e-4e15-ba7a-f064ccb38ccc	20c6123b-33b6-46a7-8625-482e4594c032.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4418	TCGA-05-4418-01A	Primary Tumor
c21834bc-5221-49ce-8634-a10a5effef9f	d0918436-f01a-49c3-afba-5c29f4076f6c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4670	TCGA-73-4670-01A	Primary Tumor
05e18968-65a8-4240-a597-57d03c3ec174	f9d52f9e-4f82-431a-a427-1c1259b8e765.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7146	TCGA-78-7146-01A	Primary Tumor
3d81f613-bd3d-4037-bd22-c32fe41c0c1f	6b953214-e5c8-4aae-b257-f7e326ce0b2b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AAR9	TCGA-49-AAR9-01A	Primary Tumor
7822a505-074f-451b-9dde-63670798e7a9	906d81f3-13b4-427c-acd3-64b5804b6306.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-8496	TCGA-91-8496-01A	Primary Tumor
e00d3b16-35f7-4f78-8691-a96344318212	c962af41-67e1-4e18-9d59-cee591ef98f9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6595	TCGA-50-6595-11A	Solid Tissue Normal
2e77cbbb-e041-466e-a52e-9355002e78fc	ea09d211-edbc-46c8-91e2-e6ae8fd6467d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4244	TCGA-05-4244-01A	Primary Tumor
398d1a0e-f2a0-4508-8f38-75d2ba13def7	d0d7fae1-355e-4ada-a469-b69d59c1edfe.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4390	TCGA-05-4390-01A	Primary Tumor
a314ea2c-5bc0-4b07-b4c8-9fcafd9acaa8	d31beca5-e987-4def-906a-63f68ecc5c7a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2665	TCGA-44-2665-01A	Primary Tumor
ab93f0f6-d381-46ae-9330-b5c20e4abcc5	55d79fa7-5feb-4c1a-9572-aaac7ba5eb7e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6971	TCGA-55-6971-01A	Primary Tumor
3239864d-91bf-4b8b-a1f7-4d57c32e0e49	1c3039f0-0cd5-4b16-bdbe-128bfbd63b86.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8621	TCGA-55-8621-01A	Primary Tumor
11fa2ef9-728c-4e7d-a458-f781648c4064	b1f9bae8-7483-41ba-aab7-7a051850df23.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4675	TCGA-73-4675-01A	Primary Tumor
61b5aa6b-aa1f-427b-acdb-a9892a92a6b4	44615ba8-36ce-4d2e-9d9d-b2f01179b6c8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-A472	TCGA-62-A472-01A	Primary Tumor
14f333d4-e0ca-4205-977f-5f878d27a245	1b503435-1ff4-4e3f-b07e-96adbe94549a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5930	TCGA-50-5930-01A	Primary Tumor
c07b6180-1785-4bf6-a881-faa169c66297	2ce7edaf-0a05-444a-ba19-a26ee1b74513.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2659	TCGA-44-2659-01A	Primary Tumor
ef149f2f-9f49-4f3d-a5fc-00bcea19b3c2	1142583c-2ca0-4f95-a94b-6f1a35ab1580.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8359	TCGA-86-8359-01A	Primary Tumor
514abffa-e558-43e8-b84b-aff8ab9ba125	3f2012b6-8d85-4666-b73e-64cf2c0946fa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8280	TCGA-86-8280-01A	Primary Tumor
ca0ce61a-cc46-4076-86e5-acac50490821	7ea958f2-f45d-4549-9d45-07c51eebae99.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7672	TCGA-44-7672-01A	Primary Tumor
ad6b4f3c-6370-47b2-8c49-b274d91ff618	ab51cccb-b5df-434a-a5a4-32368ccf0b24.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2668	TCGA-44-2668-01B	Primary Tumor
b5f5173f-9aa6-4e1a-b176-851c80c5068e	156e6312-4cfa-486c-8730-7881580fbc1a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5942	TCGA-50-5942-01A	Primary Tumor
13f0e686-bffc-4172-aefc-ae4ff40c8339	fdbe22dd-cc5e-465a-9bb4-5336ac42af75.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4486	TCGA-49-4486-01A	Primary Tumor
46c147b5-e968-48e3-824d-20ba7b4f5f42	e77c14e1-1e3f-4f01-992c-b1e68c365005.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6594	TCGA-50-6594-01A	Primary Tumor
5a4430b7-c5b4-4f70-bdae-bdcb95e67ab4	c584b745-3bff-4591-8460-02eb1a00d214.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5051	TCGA-50-5051-01A	Primary Tumor
203f987b-51cc-4449-8bdf-0f5d81869d4e	8c9a74f3-0562-4d9d-a0e6-27a151d5a534.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARO	TCGA-49-AARO-01A	Primary Tumor
f762282c-c3ba-46ff-acdd-203d5b3fdc64	cfd41bd1-a69c-470a-be0a-885732277544.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-6562	TCGA-86-6562-01A	Primary Tumor
b4776621-855c-47be-8484-b5f91f1585f9	186b83bd-ec3f-42b4-ba91-d86c9618d5e3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-A4M2	TCGA-97-A4M2-01A	Primary Tumor
496e5221-1a98-428e-acca-0a0ac07e96c2	f67ccdd6-1577-45fd-9e49-251b289d1179.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-5643	TCGA-44-5643-01A	Primary Tumor
09d00d8f-ab0a-4736-a0a0-02de6dce2836	b2157771-1197-44e2-9c5f-345ca584bc16.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8514	TCGA-55-8514-01A	Primary Tumor
f35e9411-bd35-40ae-97cc-8f4eff0d036b	a7d6c6ab-c4c7-4d51-8aa6-5adb24f71754.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A47A	TCGA-44-A47A-01A	Primary Tumor
d7e00e4f-e678-4a11-a083-7ea75961ed45	f822471e-0d7d-4bad-a42a-79dce03c366f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A492	TCGA-55-A492-01A	Primary Tumor
0af1398c-b3ab-44f8-93cd-b66f8c74d232	4d36e127-5fad-4b97-afff-28f4bdbf5f5d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8301	TCGA-55-8301-01A	Primary Tumor
0908ba82-9b98-41d7-a512-48420d290f34	959e98c8-c279-4178-acc2-0bb0c42ed5c2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5715	TCGA-05-5715-01A	Primary Tumor
2e3aceb6-3263-4fa0-97f9-e2763719a49a	a5e71850-834c-4c39-b4f9-92c952b2cce6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-8648	TCGA-78-8648-01A	Primary Tumor
c4e26d99-1532-495a-aba2-2bcc3fc77792	ecc62f3c-7ddb-425d-9c68-e3ce3f5872f0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7574	TCGA-55-7574-01A	Primary Tumor
90734f3a-39a3-467d-a282-c8dd47fee421	23e87533-2220-4b0d-b3e2-43707cb25858.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-67-6216	TCGA-67-6216-01A	Primary Tumor
66cb1ab2-787a-436e-9826-90211a052dee	2391658d-7cf2-4a09-8dd5-19ea7a37dadf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6849	TCGA-91-6849-11A	Solid Tissue Normal
224ecba4-13b9-4019-8910-7dd1ed0dc749	97f3c6a3-a3b8-4f59-9242-8845fa1c90a8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4395	TCGA-05-4395-01A	Primary Tumor
fe767131-0b4e-4304-8cc8-6b9430416519	065e9b25-d6d0-41c5-b010-e25cfbf0bc9f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-8395	TCGA-62-8395-01A	Primary Tumor
b4c41702-4d85-47f7-b0af-d8704c863719	57b11e5d-265e-4f18-bfca-6f3eae207551.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8673	TCGA-86-8673-01A	Primary Tumor
4270263e-7fc5-4393-991d-21fb442152db	f0e294df-f0be-48bc-90ab-ea05a387a0cb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7660	TCGA-44-7660-01A	Primary Tumor
32fd749d-e3d0-4cc3-aa57-5675b2b67a3a	f387829d-a128-4eda-9d8a-10d63bb1ee9c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6593	TCGA-50-6593-01A	Primary Tumor
743690f5-9a26-4391-bcb7-7fd6428caddd	fddb387d-716e-48ca-9e99-483564c5384b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-7031	TCGA-75-7031-01A	Primary Tumor
5f47bd26-2821-4011-b2e4-8f196eacf485	37616fc4-9761-47f8-a819-9a9ed6564b21.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7994	TCGA-55-7994-01A	Primary Tumor
a1723852-56dd-4a45-b2bb-58ab6a10c861	deaa1a2f-b727-40b3-a9e8-6a8436921871.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-8397	TCGA-62-8397-01A	Primary Tumor
3470fae1-e405-4f54-b180-0fc50190074a	fda300eb-a8da-4665-bd1f-acf6e67bcaf4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TF	TCGA-MP-A4TF-01A	Primary Tumor
6c9d7d9a-035a-4241-9a5b-f553e57bdbfa	73912113-540a-41bd-ada5-4f427592dfee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6970	TCGA-55-6970-11A	Solid Tissue Normal
c423ff61-3ad3-487d-ba7e-bf8ebb299418	9bc59130-b619-4ac7-a87e-7342786311d0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L9-A5IP	TCGA-L9-A5IP-01A	Primary Tumor
50c1072f-638d-41cd-85b7-708f5059099d	d751b729-f6cf-4fdf-b55d-f82830f0b26c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6774	TCGA-44-6774-01A	Primary Tumor
4737fe00-45d7-4db3-aff4-cef91365d756	cb978bf0-8680-4e4b-a7db-9d644a0a0a9a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8075	TCGA-86-8075-01A	Primary Tumor
e22a649f-96d1-4f59-b0c8-1cd342cfee22	0d6ef3a0-0ac4-4898-a438-34bbbfde6341.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6776	TCGA-44-6776-01A	Primary Tumor
dce4a1a9-e77e-4a13-834b-549c99766ee4	112c839c-41b0-4864-8af1-3fda2e67e4b1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7570	TCGA-55-7570-01A	Primary Tumor
bf77a97a-fb11-492d-b7d6-119f16b6b6c0	adf180fd-e40c-433a-af02-9c2cfe8174bd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6979	TCGA-55-6979-11A	Solid Tissue Normal
1208ffe2-983c-4bb3-90dd-4cc8b9918830	c58c1851-be04-4875-96ff-2833bb6af91c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-5645	TCGA-44-5645-01A	Primary Tumor
7a540290-dc5b-4767-92ff-df003a02bb92	ca21d25f-5466-487a-9e98-6c47da924dae.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-8660	TCGA-78-8660-01A	Primary Tumor
10e9d27c-b7e7-4ddb-afaa-972df7f123ef	b32ed1d3-c9f1-42c7-ad2a-32794591a839.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L9-A7SV	TCGA-L9-A7SV-01A	Primary Tumor
50235b25-7a23-42a8-aaa7-479000c74e25	97fbdeeb-5066-44c3-93ad-b05917236933.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4403	TCGA-05-4403-01A	Primary Tumor
fbfa116d-eea9-424a-90e3-725a3b8b3d0a	344d2093-8816-4f3b-a38c-cfc7ae7cd6ba.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6985	TCGA-55-6985-11A	Solid Tissue Normal
ca57a7b9-b3f4-4174-acf4-0af44e52233c	9bab6023-8adb-4257-8c2a-88ddedf4a229.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6968	TCGA-55-6968-01A	Primary Tumor
088ff77c-c639-444f-a925-0757cb97d189	f4eb983f-0eee-4c8a-9f72-b5382957d377.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6970	TCGA-55-6970-01A	Primary Tumor
a9e75037-92cc-4042-bb1d-2847e9ca2f5a	a24d07c0-9b91-4538-96d2-f97544f4dbb0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-NJ-A7XG	TCGA-NJ-A7XG-01A	Primary Tumor
e82f59eb-6e06-48ff-b8ad-bd5ced7e2d29	a3582f2d-7af3-45b4-9059-c1a9cb740b4e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-93-8067	TCGA-93-8067-01A	Primary Tumor
e8c06e17-fe52-4bc0-b307-b096d27a1de8	0c37e843-b21b-4d00-b91d-c9d7865200c2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4424	TCGA-05-4424-01A	Primary Tumor
f15fbbf3-c67e-4e93-8ca9-c26a77a2e3fe	dd5e64ab-9ed8-4259-9d68-598853fa41f4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6778	TCGA-44-6778-01A	Primary Tumor
b8db3596-831c-42e2-bb9d-ce13de5b2c9a	5da55f22-6bc2-4c07-88f1-6516db69deb3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6981	TCGA-55-6981-11A	Solid Tissue Normal
6bf358a5-98a3-4b2f-8798-17f4f1a58f75	d82516e5-6536-4666-b834-82111e0de77b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5946	TCGA-50-5946-01A	Primary Tumor
c8c88de8-cf0a-4cef-ae97-6638b2fd0290	4c8648f5-26ca-4550-b51b-bd2228b1e8e0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-7955	TCGA-86-7955-01A	Primary Tumor
43296741-d74e-4c35-ba53-cc99c0a9cff4	fc867c2d-8e5d-4e2a-80b2-48be873efc56.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7670	TCGA-44-7670-01A	Primary Tumor
4c27082d-77e1-4541-82d4-cab578bdedb3	abf27f2d-63a4-4903-b17c-51d428d8ba96.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARN	TCGA-49-AARN-01A	Primary Tumor
6953a6b2-ff40-4d55-9778-86960b491d4a	4ed9b51a-78a1-48c7-90bd-8ecd2e5767ad.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7907	TCGA-55-7907-01A	Primary Tumor
b017009a-7cca-4c2a-9727-d4cec55ee23b	4545348f-bbfe-4f68-826f-3fb2b019a328.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-NJ-A4YG	TCGA-NJ-A4YG-01A	Primary Tumor
87a78e21-7753-4ea2-96af-fab7550f5f54	287715d0-5667-434b-b104-9de5b5843877.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-A4M1	TCGA-97-A4M1-01A	Primary Tumor
5a76d3b6-d6e3-4a46-a175-7388ced0225b	38ef59ed-8eb9-4957-a210-4d118df089ce.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-A46Y	TCGA-62-A46Y-01A	Primary Tumor
d819eea3-786b-4029-9cb8-3c28a5b2780c	69fd8112-03f0-4d28-aa51-03317daf4616.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-5815	TCGA-64-5815-01A	Primary Tumor
76b65ec1-dc9c-4f09-9618-6cf2f01b011d	994acd99-03f8-47d3-82f0-2b1cbdf86d8a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4T9	TCGA-MP-A4T9-01A	Primary Tumor
14bc7421-c96e-4327-afae-ccc80a75f4e7	ac3052a6-d735-4755-9145-80b9f633c838.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7662	TCGA-44-7662-01A	Primary Tumor
e2a4dae6-0714-404a-86a5-0da131a1b2c9	8df93787-af1e-4b07-afa1-f910eda02a1c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-O1-A52J	TCGA-O1-A52J-01A	Primary Tumor
584e549f-a46a-4650-8229-d12ba79edfeb	65a21b09-322b-47cf-86bf-88916094c4f7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7727	TCGA-55-7727-01A	Primary Tumor
258d400a-c5ca-43ee-9392-ea1f176a3f3c	bf09f1fe-5f5d-4262-9159-5ec62f86294e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-80-5611	TCGA-80-5611-01A	Primary Tumor
